,BPA,PNW,SDGE,SCE,PGE_valley,PGE_bay
4212,6154.582901314143,18027.484120256293,2455.4398529496575,12473.87788037225,7508.964212614058,5068.445732729636
4213,6159.78541505205,18107.734610177933,2484.199591336477,12806.416926877306,7664.302138905601,5269.166067313237
4214,6182.440407658019,18116.71502077212,2511.5081733588404,13156.6905294576,7824.29850272574,5477.565738135063
4215,6250.66475061392,18143.34261637585,2542.3874564073863,13433.953252255065,8008.292720964889,5571.705116294353
4216,6407.115958436893,18279.161709124623,2573.8500444416995,13542.158872535116,8206.431937877764,5719.859687210138
4217,6450.984479994188,18196.24417778205,2577.629023467118,13308.001006594692,8344.188417654486,5669.679485233444
4218,6409.119369050382,17899.495430609757,2547.9986207403117,12879.816543069906,8453.49089917964,5469.421407310971
4219,6365.219358336148,17587.338581285418,2533.5923516754056,12429.04287988658,8399.0131018451,5287.000146698677
4220,6343.909509620964,17443.824301357046,2581.8823574586204,12566.719869008544,8332.021160545766,5239.540195575553
4221,6168.6896028542815,17138.724746453747,2526.5432521919183,12262.192833564382,8053.396236951326,5103.769189596908
4222,5752.54432545109,16030.479588131871,2298.5769432048405,11165.427885838753,7288.75755227934,4875.596980382673
4223,5415.2147413280145,14580.59185458365,2080.9877357874293,10173.853096717625,6615.070313495411,4447.9203929764935
4224,5541.7395688520155,13940.602662298505,2174.096923525627,12012.870803780097,6563.6519137766845,5003.340260325085
4225,5405.528026544974,13414.569799901969,2033.7571018923659,11320.201163124502,6333.695491125487,4783.2992565592385
4226,5354.738241405244,13174.674848105007,1955.7990665876691,10841.27026406672,6030.104829377826,4779.583831722756
4227,5394.3781111083545,13117.997134479501,1916.4087534564708,10588.266049994805,5940.977834400634,4718.194960611777
4228,5508.176079535547,13436.876674327177,1927.3853861700686,10579.48836437318,5932.006511189592,4758.2066267701475
4229,5699.784535089647,14173.13004520752,1980.09049893832,10759.812369162166,6069.076075942424,4802.510626321593
4230,6012.774756394145,15567.580531011363,2087.5389412542377,11178.1488442647,6408.708147190667,4948.672522191226
4231,6278.44861104564,16743.06529434831,2228.3217625638276,11732.308228860125,6865.407330429291,5167.299096131911
4232,6454.087468851452,17351.453055572234,2389.4731506848707,12575.671393698827,7162.750425041151,5312.000084726051
4233,6524.989012342606,17768.57764137196,2537.314119504927,13427.310672688072,7457.616729509284,5436.364617257968
4234,6579.596123091418,18026.291691263275,2661.3608238977286,14253.32902887162,7844.292360071152,5498.761919782237
4235,6621.743412814446,18207.590552406793,2745.962814398554,14909.30106826865,8142.363309099033,5529.441619083352
4236,6646.789364665291,18289.351378592142,2799.7473815309413,15593.93757386411,8239.090245199906,5599.982400047896
4237,6650.5922563298245,18228.086686928058,2839.956980637143,16095.758314821207,8425.976377900588,5794.329955441777
4238,6606.206138980914,18050.887175407195,2879.5632801502456,16610.293656043643,8589.685198996098,6062.968980989587
4239,6633.436846369077,17955.602665871924,2923.98653141496,16987.20971911796,8795.088890063333,6261.056617325707
4240,6739.658500420814,18006.99402760094,2971.56923814506,17184.00678492603,9234.931813617999,6330.955284186804
4241,6778.765929770374,17969.55668314839,2986.395544269987,17024.351452779872,9542.252517091985,6170.352966425744
4242,6735.564723584861,17716.256322213776,2953.3483522036004,16588.489992583363,9626.840295604301,6000.183205185127
4243,6679.768546079619,17498.45266191231,2939.193246216603,16055.621470652786,9500.797597587887,5940.868445119864
4244,6703.115957708141,17397.415199206327,2994.8355223897215,16113.821184209513,9454.584635269453,5900.946651301691
4245,6481.639599504805,17153.604409789805,2922.593381306825,15668.893614488497,9115.427280779084,5709.742309896914
4246,6039.711457212042,16106.402197421701,2661.6556371456372,14255.4812463059,8401.772196250336,5354.675897144318
4247,5699.056532473304,14947.051631187136,2400.1833514337814,13010.566677165742,7646.6590350738625,4814.237627926476
4248,5449.671610589914,13815.01209557469,2080.440897695248,10637.182409685738,5866.021199008571,4863.34187672006
4249,5315.359926085621,13197.496190196463,1947.4219504143196,10008.240528072796,5601.511092910256,4720.972815224554
4250,5282.642736389306,12976.50875844362,1876.24251182248,9636.286165246622,5430.0514588973065,4581.734664308962
4251,5331.875363474575,12981.423701667874,1838.2813133418665,9427.706751282023,5317.698086559407,4578.032444790009
4252,5479.51433777885,13343.982424641163,1853.7564574749547,9400.064692889155,5337.3177427270375,4609.4075253044175
4253,5720.50200543792,14101.293577730123,1912.1087652276083,9625.511476832184,5471.925496396554,4648.747402286471
4254,6025.8646846994525,15490.944305884406,2045.8855096076331,10083.30482254648,5814.688853113652,4887.416797012304
4255,6267.0215807213535,16582.488122499894,2198.663809942127,10738.670848072643,6345.551471117987,5140.16665160223
4256,6444.155434901979,17145.055955497926,2355.1404418892193,11610.601846218708,6604.223641761825,5250.026885574179
4257,6567.52906787388,17515.58199586675,2493.7904363402913,12419.503758436571,6960.2388686926115,5381.753093858496
4258,6664.154229695341,17816.80542619467,2616.7235735282784,13195.71387161626,7377.8736773153605,5443.534150406534
4259,6721.035732780801,17966.813132978594,2705.5904915862125,13898.938439850623,7563.692713365635,5428.696285329843
4260,6745.174629117485,18077.28365100196,2764.048691193246,14442.439380664351,7853.541903181058,5444.325715518284
4261,6768.408308658148,18164.55087551317,2808.008780924289,14898.354731357502,7946.79009499128,5749.121779240756
4262,6799.941311346844,18232.74471417831,2846.320475268207,15427.83634361896,8129.787918856168,6057.082883145904
4263,6877.053831638825,18252.296499026244,2889.1871215889273,15731.146395290101,8280.317327834775,6303.094517523318
4264,6995.868118802451,18291.565619532645,2931.8598009950747,15875.73440822561,8645.726455353511,6369.129067294123
4265,7008.528299725713,18248.428660248606,2940.0402169821746,15609.11701603857,8849.440294940116,6200.818260570499
4266,6967.087046460724,18063.91445593298,2896.0049083490085,15171.377859535563,8847.107212157409,6106.300219252878
4267,6899.48303856957,17816.127547257383,2865.7113160829244,14596.020335489087,8756.486109599526,5947.825080348723
4268,6904.16043293378,17654.729674431972,2908.8397740468954,14561.029391569113,8729.831162057579,5951.576579093347
4269,6643.438366808233,17452.43765857262,2837.6130822309765,14204.711717234672,8318.318758413068,5748.729173377942
4270,6210.957703990397,16464.67647064999,2595.2589116509084,12879.74224050575,7728.23185148894,5242.725792784185
4271,5795.77412782749,14946.85469479574,2341.144907720794,11738.258595116897,6857.864609675914,4830.220248832101
4272,4774.338970982439,13135.24098639596,1821.1009867291505,9809.563082282677,6271.581541222795,4457.453591102884
4273,4628.98702958766,12574.998168033006,1706.477973453779,9247.313495161687,5906.981479481254,4366.721019566921
4274,4556.665954890099,12298.866901545116,1638.3116450562952,8823.658596913303,5730.17732349899,4211.565758591011
4275,4580.492091116602,12245.655847298121,1602.0460245300444,8565.045815054162,5654.422693744635,4199.772818964395
4276,4685.338097762561,12535.661652879291,1615.1038691502754,8643.639207638647,5641.301223804197,4239.394716810402
4277,4917.281771579523,13219.760191756297,1676.9679675133914,8808.784972960537,5781.893979570664,4283.0585660660645
4278,5188.254509638859,14443.950736651857,1805.5792106869237,9320.181545103605,6209.720729358375,4471.881695419231
4279,5382.856650979895,15526.738912343839,1950.2611059909088,10019.357509437175,6743.88481266026,4715.553265372786
4280,5530.718863375764,16146.212737151931,2096.314712037298,10789.207002718986,7034.181290371345,4792.2833204672
4281,5649.344845659124,16595.291912542456,2232.867627441105,11583.559653741217,7380.784289214506,4952.052015351833
4282,5679.3617942524725,16863.157129642266,2353.966865130788,12349.466971133088,7789.864547246749,5044.626262336949
4283,5749.5859089624,17078.33552476679,2446.9442741046087,13012.146546796286,7997.352265163501,5054.019975620954
4284,5799.633191417056,17233.35536541696,2514.7134909876145,13550.965576636312,8150.143898553997,5130.626926868837
4285,5833.0451231023735,17337.915816939723,2568.282829534826,13960.397531489269,8317.228625539832,5476.916522772989
4286,5877.253018070574,17418.424547884373,2614.0916891013126,14397.420050791825,8448.130696317425,5661.672266775353
4287,5934.48778985725,17450.690205913685,2658.658007478139,14659.996973290255,8610.548821606368,5867.349920939926
4288,6017.066727169604,17514.73283899518,2696.0501004321404,14762.989987998657,8887.110676141821,6047.476143459942
4289,6072.022204928439,17436.736745333532,2688.2412049496593,14508.703419399906,8866.416658912194,6088.659104948642
4290,6043.630154404642,17106.32603344815,2635.008011994901,14107.211441994186,8872.452421009915,5909.255685592922
4291,5967.9642968110675,16727.366439093697,2592.6916229422923,13624.350147230663,8861.391923216022,5662.201711735671
4292,5937.246150256799,16531.262139107163,2614.1575021324647,13490.877649316206,8763.950737522306,5595.1697691043255
4293,5708.415031766274,16305.64388040934,2534.5630246314613,13126.706914661454,8434.298488785813,5490.633071017919
4294,5308.168651272742,15410.524658672028,2301.675049485585,11958.420004286743,7659.884004748055,5107.119963363372
4295,4973.145022481471,14151.65267939082,2069.4020825678494,10854.739575881196,6807.85454790157,4698.675695932941
4296,4884.718342573175,13288.39513178881,1778.4446885575353,9280.372708598394,5515.325195601648,4029.37295954235
4297,4753.9148275877715,12731.610790101427,1664.4707657975032,8686.566182280356,5171.120722181979,3893.16986019429
4298,4684.131987691065,12382.178795455618,1595.372937112053,8220.99246712965,4982.569022467654,3758.281172454583
4299,4716.36368953177,12268.724293597865,1561.4022200278332,8039.6221815783865,4913.841048389389,3735.4192544354455
4300,4870.237542665381,12450.05903297411,1569.2738960270829,8011.507995551016,4875.241046029976,3749.6499809718885
4301,5099.200639451941,12775.20843399153,1621.5545776200117,8211.892247528356,5004.0701476435825,3806.0880925465735
4302,5371.990409452483,13359.077308474969,1743.3501552496891,8605.139831960123,5396.58596134977,3904.096659597479
4303,5568.047960097341,14247.033460940756,1875.2300561094908,9206.233420160128,5830.931716491282,4094.635868078053
4304,5723.049046125418,15178.274427887516,2013.1554254499836,9943.373387312015,6096.0836348073,4191.128525999933
4305,5832.475078931648,15949.529112780869,2145.102234968217,10692.11278761786,6356.202843209013,4363.239374619086
4306,5851.789806202248,16226.942551679245,2262.2481641934282,11405.094076903848,6686.498139294561,4504.143999726042
4307,5873.821136232768,16382.573187257463,2342.993248729276,12024.932488063881,6917.463398911524,4563.0842961531125
4308,5907.060348449507,16390.750626988924,2397.3253174560873,12507.762832896115,6985.519087625488,4677.792290475086
4309,5919.513882441294,16363.95233822924,2443.071486805799,12929.278316788319,7142.014717179618,4865.412150557628
4310,5965.929328062056,16327.693795758134,2484.6001745480703,13331.712336156907,7305.40917789452,5040.089415832879
4311,6034.927864251238,16396.680509195845,2528.165918063951,13579.984444663216,7464.324427162852,5373.895372093548
4312,6152.819831813742,16549.374299509822,2561.7890573515638,13717.485680166277,7667.47421416202,5523.951248472251
4313,6190.835297196824,16581.749472570176,2554.928717687245,13506.40944045157,7670.275609692377,5501.92643383697
4314,6164.431089440741,16479.587238364158,2515.837636793118,13087.225016458793,7629.7685988644225,5433.090837024394
4315,6113.3737078351605,16231.942424228553,2487.20989804034,12601.697484415583,7577.604078040049,5265.813320750509
4316,6064.493829795101,16075.944862327484,2503.186088983609,12503.995848364586,7517.212404559128,5239.068554746146
4317,5853.485222846389,15897.634976281015,2426.65611485159,12216.432038041197,7271.377267016345,4950.3346728879815
4318,5471.806904977934,15124.78272986135,2199.37788050155,11120.299182438199,6608.83176627601,4641.586295579298
4319,5180.146656951518,14030.381714673611,1978.066554124579,10089.211065892347,5938.301509288919,4219.765649446598
4320,5095.5242458886705,13213.602031153798,1963.3506797923374,9642.040791558386,5708.347418673449,3957.431339129511
4321,4951.809172176551,12656.259675710247,1838.6395649510441,9027.991863539892,5435.065066858133,3715.4690942407397
4322,4888.693789311649,12373.675923806488,1760.1602348562817,8597.88781610793,5232.6320011474345,3622.7244575777586
4323,4914.117029359713,12260.202073913453,1723.1766890818255,8321.72525259692,5173.963974090669,3554.008879460049
4324,5069.782043502226,12419.565265304493,1736.463242150352,8305.023459310421,5134.055444943628,3546.6516634788745
4325,5318.271785538031,12608.227424011682,1798.3003579199446,8468.296513184558,5226.132593485843,3616.1309260721737
4326,5630.263983605769,13118.873902494015,1927.3941484543132,8961.556178435832,5583.9314379349335,3746.3199321314214
4327,5866.350157390086,13992.398678099255,2065.7323366808196,9566.523217655116,6136.019201971376,3983.1408565448023
4328,5956.9525591366455,14797.38608642999,2221.6169131859747,10363.83356747019,6396.727234863223,4070.7010806897074
4329,6036.655740400222,15505.847134070451,2368.765651025505,11146.125189458868,6755.408389587499,4186.6128398274805
4330,6104.418846674732,15941.57254720949,2489.7987386556993,11878.739608104323,7083.151539448729,4382.549012141184
4331,6133.754902922118,16132.807415617051,2580.3294081854237,12531.560662327855,7277.319213728784,4501.961513972569
4332,6181.691437698191,16266.911483455544,2644.8321359863135,13095.65702519747,7423.42168628212,4690.46039442482
4333,6175.897147234209,16275.9830038349,2698.6141313792655,13572.464130269367,7631.17589861106,4910.78495301013
4334,6213.417793573403,16276.434929271856,2740.380867347894,13968.805504730495,7773.874337399803,5141.778887402786
4335,6291.762432129972,16390.490796659982,2782.9424950176217,14267.611718872891,7902.216750664127,5423.445053410199
4336,6409.046749937706,16583.348709704464,2814.350389944332,14369.162485938446,8146.340321845669,5521.218012452932
4337,6439.57587862822,16707.609167758936,2806.999403515863,14140.564903971012,8272.20518505641,5465.458329342747
4338,6454.350358015098,16679.90197519293,2761.305316518081,13708.771069029495,8324.168232843613,5346.479449059968
4339,6407.061937505015,16533.83602162043,2731.658529180454,13162.566984333313,8167.468560809255,5269.426089551351
4340,6347.59318597517,16463.01367485384,2758.340932829156,13059.175484633019,8008.244903242517,5168.630818819164
4341,6067.576010278375,16175.772954186497,2673.184546319619,12705.606881738147,7616.018352281419,4972.8800190056945
4342,5615.586189235807,15167.063444015575,2420.847376347702,11563.651710572864,6872.97465502065,4685.19511524526
4343,5273.425291093082,13916.736461255703,2175.1760641519463,10517.530233593565,6183.501313236213,4226.488570413806
4344,4796.851819366813,12559.19044988284,2145.3413360244954,10156.741444645566,6080.509540824129,3893.1168090705514
4345,4657.43215998567,12131.169813001125,2016.4418447729565,9489.918101134423,5777.816905799267,3702.4858664987005
4346,4596.884190458792,11918.59298104787,1935.2432827303844,9065.787759658604,5574.33706175519,3591.395524740162
4347,4641.014519794192,11951.615576256065,1895.7850526421641,8827.661436895709,5547.97845187706,3525.0105398525725
4348,4795.481569342004,12311.107792461107,1912.9105494979517,8829.007855078973,5495.586502588277,3567.6255678608622
4349,5072.180068573204,13132.341499341277,1987.1542443995345,9041.59776270822,5608.351489647793,3678.0491310346215
4350,5356.0912700794415,14258.86331721024,2141.2230689731427,9561.5482292589,6000.788852007012,3829.9449694613904
4351,5548.101515707335,15243.625165975895,2311.671196314701,10275.45563364047,6672.825044878761,4034.903685286893
4352,5650.382878317158,15913.179127772972,2476.682410214178,11080.601918593384,7035.302794585618,4152.819334734294
4353,5764.253404201133,16482.152202578,2628.9240368098904,11769.542284489402,7429.213409243546,4283.833201144867
4354,5847.1319420345435,16933.881667645786,2757.070675837935,12528.849459128964,7854.402233806142,4379.750998427444
4355,5924.176905447852,17172.830911473688,2852.785131093977,13150.660747617727,8144.8494023534095,4526.357996979412
4356,6017.636438485142,17313.026698475638,2921.577336444509,13664.683813246145,8276.356810548556,4622.342948105051
4357,6037.212052913865,17285.206401528623,2980.8166219916834,14136.67898121824,8448.79681396107,4793.909855918502
4358,6074.5479385476365,17204.37283081611,3026.066522069273,14552.409141075266,8538.693617990803,4993.76733088725
4359,6186.316858267233,17198.422294189422,3064.111773831977,14940.381164855275,8718.886270543419,5256.21137266433
4360,6293.31192682449,17243.41933629674,3093.2497587875637,15025.206996406958,8866.459090439224,5405.045382212759
4361,6293.494246906671,17251.53407305031,3077.1878126816696,14778.62265382812,8843.836263808564,5523.480865869684
4362,6233.841554707172,17075.582568690632,3020.7803725327053,14287.331664623818,8827.307206225372,5419.11227687295
4363,6161.200040176817,16737.699190417068,2982.6712048900836,13739.434437383474,8591.107672256301,5319.838957490186
4364,6107.991578165988,16618.595310418023,3000.555413649758,13644.407981183524,8494.178252568257,5269.215938680763
4365,5853.848980270894,16204.185873912815,2907.929200826436,13252.12583644207,8266.641238182643,5066.012605935899
4366,5450.691851369743,14918.536547953994,2641.4904381760693,12126.73828412916,7469.866879933974,4728.642977481336
4367,5105.461520240784,13701.064120299758,2379.753728963683,11064.012948201109,6618.878650574889,4341.136979884287
4368,4943.090961708142,12909.49934089318,2242.314786364392,10970.903458969482,5601.816096777297,4397.873210242206
4369,4798.073709813985,12423.687123406584,2096.2594234977964,10273.517644330786,5247.692714404588,4227.197991324326
4370,4716.665665339875,12176.288393754625,2010.457362406475,9827.488999090434,5003.185977747199,4133.495166211925
4371,4753.652323702694,12138.282000534415,1970.636087900336,9548.729845163814,4963.555657335934,4050.4166130059943
4372,4860.212330165834,12428.063578418036,1988.0455399827372,9548.483205760236,4874.547374723985,4044.1044811075176
4373,5062.772939590992,13153.64762300689,2055.9191619272474,9741.756839938082,4962.779892174438,4155.700691871943
4374,5339.75005648845,14280.59397663692,2196.3570087746593,10247.382677482783,5313.077254121489,4369.894998026354
4375,5554.50427623834,15231.777583917976,2357.5701238994757,10928.871441587316,5815.665219802692,4608.90126326473
4376,5720.566985399208,15966.856487502844,2531.8471317912176,11816.540077292566,6128.6655671650315,4756.359579745975
4377,5821.536063482287,16494.101367154806,2690.3275001209413,12616.987250906197,6416.78562575971,5018.249006049453
4378,5892.97949148922,16846.155873194704,2820.3705862231063,13406.113848924264,6823.932744269527,5104.972164235151
4379,5944.695513895434,17072.194746119163,2911.6615200590145,14043.452881574403,7158.849731764844,5201.800337684304
4380,6003.851293047779,17143.599095375153,2977.1818874214237,14605.6181532318,7330.846026949292,5297.657673914053
4381,6027.450946687256,17134.573673615334,3024.14000121827,15151.60849032493,7412.402478518135,5580.625740182195
4382,6079.744506695383,17020.628421463287,3061.2627546309914,15631.040378202035,7642.060309630337,5680.243833293347
4383,6177.263666026065,16937.846502761,3104.5372021878616,15958.681429490904,7851.389030976282,5828.234762841345
4384,6260.302961842157,16970.137772127156,3141.2630959164403,16049.987438173113,8200.223844571838,5857.532140947515
4385,6253.408979522113,16931.84492738074,3140.7093403389326,15851.555024598965,8375.557325054513,5649.290355610513
4386,6182.024763914665,16708.941506757994,3095.247566512957,15330.889961476043,8486.246519459119,5448.743877337072
4387,6088.556596243937,16397.978615551354,3048.6569468892894,14733.821613811257,8362.999488349024,5373.210549959867
4388,6055.967882552134,16307.115420380167,3080.500282955748,14486.128616179301,8291.214780632165,5307.2793744268265
4389,5872.56620573469,16134.46748959806,2998.439694429145,14159.911091743174,7887.53929559308,5060.125160579156
4390,5454.1371931501335,14870.600660902823,2726.991835627765,12925.226254926592,7146.796438483332,4776.936583407904
4391,5092.5931257513375,13656.695826342708,2473.9640676052436,11811.804371519818,6325.856992762935,4454.543488578964
4392,5152.434275985078,13062.718767610644,2216.02395181172,10921.782947388343,5717.532240312866,4641.8947900928515
4393,5006.12990331184,12582.882581460393,2071.8095332691755,10217.51273702888,5298.570104693785,4534.978492761459
4394,4953.16343909032,12347.389077563972,1985.5934636054862,9763.617564000979,5051.746968234109,4453.425532423264
4395,4943.246306987139,12277.61928673288,1937.895219456108,9478.803978185482,4917.63742005311,4424.571444008833
4396,5027.6967511480825,12571.114011308415,1938.140894466205,9413.188247845586,4815.28216233165,4419.610056704098
4397,5130.013968673776,13131.080232784618,1982.044361540521,9473.26464011915,4866.294811221494,4465.2834039906475
4398,5430.48996622725,14297.215416804465,2086.008463956176,9791.94101966037,5145.479116849359,4627.026246617248
4399,5728.140265728678,15303.564418659213,2221.3712414935126,10322.957171227536,5544.861986924664,4873.198331717655
4400,5932.567468685769,16131.593476085054,2388.2785771647564,11191.739482365323,5818.10135222704,5019.505751629178
4401,6018.755536276149,16569.889812181897,2545.022279226475,11777.993008476324,6128.957459043142,5255.641443923041
4402,6101.240186308617,16953.33681934509,2678.879809148771,12511.765214913908,6531.244144736316,5345.178559265072
4403,6136.194005876495,17247.895997360527,2776.2684701120234,13156.96888809855,6912.860477337764,5407.009912535274
4404,6153.521486643509,17343.220275745916,2845.117494188735,13691.170276643383,7132.150757609387,5450.068083487875
4405,6160.164667350674,17515.885420728682,2897.0153063573516,14233.789686919485,7294.062983878645,5784.571165460087
4406,6195.204022784097,17662.749892553147,2939.131577736308,14715.623717265613,7630.893272430995,5890.658514760445
4407,6238.109604093377,17790.16891830058,2983.951966669961,15089.983261723482,7875.271051430212,6072.582330343525
4408,6332.379297403876,17950.9190044662,3029.956492125158,15265.69903562653,8224.830881374406,6247.490354819563
4409,6311.823145803254,17910.903497051684,3045.837352906609,15083.826976643173,8496.031353349112,6057.420215986529
4410,6253.116721796007,17545.14668946378,3019.180630101576,14742.444265442922,8573.948687928763,5907.056667374259
4411,6163.617513697438,17133.32433852424,2995.074695513299,14103.469194011806,8493.15396966763,5770.820908788167
4412,6142.144625716548,16942.82810663759,3035.543270780123,13987.311968024705,8291.610215164415,5621.454053869891
4413,5965.831879113087,16728.519750255582,2935.6822942217723,13592.581960013116,7878.317832405087,5335.284720633511
4414,5650.355818348701,15642.0632649188,2664.483935023852,12632.134935428649,7196.255823060513,5129.6040826996095
4415,5299.805436938981,14212.923203655188,2418.956949380091,11631.494815024527,6319.735894706953,4902.896028273055
4416,5138.503894229285,13316.611236373094,2243.4108608136194,10611.050637275259,6299.1236672487985,4969.053790679449
4417,4982.6017978207055,12760.171958765477,2103.745993630749,9974.821103114942,5869.4937962182685,4781.6852638781165
4418,4893.928919039404,12423.017558829892,2012.3375463360608,9567.317675565422,5516.747325136304,4691.194734112406
4419,4879.423032729207,12334.603152682244,1952.2338527744757,9261.21885281694,5307.793267745708,4580.073489357808
4420,4913.93177647494,12523.32351811466,1933.4340500459637,9109.184088439684,5187.444771685785,4530.673955491309
4421,5022.405209169813,12969.650244449092,1946.1444350161514,9008.776304503248,5237.255255686251,4545.561106435778
4422,5251.553930850462,14033.570519001305,1980.0585588347724,8980.068987183602,5267.046951481235,4427.31525708527
4423,5582.944054692991,15187.934018466867,2075.7446893731603,9339.017987917345,5622.760615367461,4610.850251887676
4424,5835.984827502838,16083.754037283748,2229.7757651836005,10032.138318787587,5920.549000421915,4762.963299393245
4425,5977.9235693024775,16703.886808166993,2382.6749254775145,10752.49572165917,6235.69222161199,4958.28812043114
4426,6052.93908528076,17262.824822800136,2508.8672312557183,11422.922160813949,6613.246972410231,5067.075859861556
4427,6062.698565898387,17589.312914513142,2602.218317181872,12038.02262453453,7009.499763333106,5072.295209552328
4428,6044.883771321761,17849.379490292213,2670.371263241547,12656.331242801993,7311.074773655678,5168.933376121533
4429,6014.474066008075,18003.09347147321,2723.406979035057,13156.085213171586,7502.912472743562,5458.828120096392
4430,6027.393774994916,18176.609726747436,2775.6684857325813,13592.92801286425,7757.962197559396,5646.636103062212
4431,6069.210245094449,18276.651514302794,2836.8728230629554,13907.279804714619,8135.06083756919,5815.532488435957
4432,6113.4129514929855,18363.724170435133,2900.8496263491234,14083.369899557763,8385.158881528747,6073.802057467521
4433,6040.328465745233,18178.43707622567,2944.8097347357148,13980.390499757996,8572.661639879094,6039.19696345657
4434,5969.272251620594,17660.147719260058,2945.497536720124,13575.893161792372,8502.315458010527,5896.184879649126
4435,5935.0804980656285,17144.06563239063,2948.632828258597,13076.458399695346,8481.917433521898,5606.071722050586
4436,5896.443762379584,16871.893286926035,2993.381313532623,13083.369560412279,8233.334380138023,5422.405162782631
4437,5713.5475046406955,16642.58560856526,2887.6625750469384,12750.970783784554,7844.158067601308,5112.934876251973
4438,5560.864190520863,15547.530056396015,2651.7125893681336,12125.114903860294,7212.355259179416,4932.685368451018
4439,5274.471334343262,14221.159836503512,2416.727395288934,11267.43489661998,6329.140311166947,4843.142419991193
4440,5084.04110625735,13225.455739407049,2177.636534569309,9188.744401289698,5627.166031688079,4271.435136804297
4441,4938.442659725022,12658.911984693355,2053.7647332881706,8621.840260450861,5241.802382255679,4120.044904831669
4442,4879.068688593492,12369.901517540638,1973.7491570773539,8262.451346904209,5008.947978090122,4066.0918836498317
4443,4910.113709357147,12301.904372963898,1926.2747264598265,8062.799849792789,4885.665816637261,3957.277923369495
4444,4995.8722016249185,12519.712714433077,1927.3375172978524,8029.144397795188,4874.996817241385,3927.7516422411045
4445,5206.2656753466235,13082.43031777078,1972.518336927831,8135.119495722004,5003.332396358751,4001.380402950659
4446,5507.876894391278,14163.519494450253,2078.425417947783,8381.179724167696,5161.750028437499,4014.2323223343683
4447,5730.332056113969,15141.285816189386,2213.779755089137,8882.171714889764,5514.364594905668,4213.20888291525
4448,5930.361625380531,15996.539556063684,2364.6630729557173,9614.195678612563,5810.011211883543,4362.201761644974
4449,6093.19498704515,16634.133251042764,2504.1708725363574,10192.153165469443,6178.9146126898395,4587.652089331348
4450,6191.692479330337,17094.13703828435,2619.7250289264084,10824.334808855707,6569.84615548768,4666.6173681639775
4451,6211.768536052444,17323.80993361657,2697.1683914344967,11441.64165344614,6931.957308421944,4641.450711449917
4452,6250.551706394138,17414.809700511847,2748.093358594332,11854.994529993943,7145.714914122109,4662.077443941175
4453,6280.568749910738,17482.26969507908,2782.5999976081553,12234.613827408428,7371.4998520497165,4922.767189236778
4454,6340.303396170677,17516.172810910273,2815.6936967271895,12623.728703935349,7507.115179921595,5070.406130012378
4455,6446.950023844333,17638.8283512765,2855.9746538600743,12917.048242682575,7775.652877069609,5201.643549547965
4456,6557.131534104911,17714.734050693736,2901.989638294862,13041.661869489672,7984.800520155422,5428.059712917872
4457,6566.717941906499,17649.119279929964,2920.150072474153,12851.954671309166,8039.346231720984,5413.975664716602
4458,6521.978820021503,17297.790217585625,2906.6979406675337,12510.134764875937,7977.087027037862,5387.167192658796
4459,6450.501084768352,16799.10097045265,2897.7881805459224,12002.3568186622,7996.650790301679,5190.565793169129
4460,6419.237237560603,16501.77673966424,2946.3926335565884,12096.796266183987,7764.230660228069,4974.997516421921
4461,6211.828862917332,16234.698616351958,2883.0330814938106,11781.227018390511,7531.230981011323,4736.02402598858
4462,5800.733728566426,15209.378868271993,2644.4207118715563,10882.643479184859,6889.645626811192,4390.143398856769
4463,5440.691061376191,14070.86499079912,2402.636032356084,10029.796664097834,6030.406640218236,4261.096379137728
4464,5038.888637921416,13023.403864991025,1964.3768078335777,8331.444953192327,5296.746695776229,4267.595143166176
4465,4904.77608097531,12516.72589933116,1844.2886148019884,7826.131492227895,4959.488296577225,4101.80026033339
4466,4842.2386444490885,12228.945562020499,1779.478232916912,7514.69481391194,4779.946581505071,4006.4985152716285
4467,4878.351672840951,12139.923323222734,1747.7355646551637,7329.375892335197,4704.114938653488,3956.633261996352
4468,4972.366264992914,12230.52973812617,1759.2385021643406,7347.716521271224,4749.394525651594,3927.998585470268
4469,5236.35793126331,12497.993770801753,1819.0058199185346,7525.554839859047,4897.025859075965,3973.3664825405795
4470,5523.185046005925,13023.475508547883,1942.3346475387013,7897.063868439935,5190.287419306665,4063.5492438377455
4471,5773.700758153281,13814.527757708165,2085.1596515475903,8440.221809118982,5563.475948238469,4279.55663554775
4472,5949.77254253593,14676.400802639653,2229.5075273864227,9053.72525394114,5781.598756368251,4424.174191734946
4473,5996.111616748914,15239.96779349571,2357.2210221188157,9638.36934176521,6061.551758545569,4594.895177297341
4474,6082.813196031596,15646.966654509824,2459.0135637207336,10171.64960492237,6377.564398033465,4694.5091219104615
4475,6109.097322414064,15694.842160522448,2528.2644427503124,10676.792913521862,6646.608909588776,4741.155266189616
4476,6180.834603010851,15791.857910690487,2576.5748041617317,11081.02840053639,6828.263876573777,4791.943239644539
4477,6236.87222452994,15752.791493851508,2610.468929074084,11442.73666909427,6973.203012522514,4992.883005846841
4478,6315.500780040771,15806.456796714516,2644.7241349041683,11732.33745244504,7128.454492230819,5212.993136110635
4479,6461.444003815484,15932.600463610548,2680.1319738703005,11985.601006143752,7247.928422035119,5400.0143492252555
